beardda01,1980,Charles David,R,185,7,172
beardra01,1954,Ralph William,R,17,1,13
bearega01,1976,Gary Ray,R,64,2,23
bearnla01,1963,Lawrence Donald,R,124,5,173
beaslch01,1991,Christopher Charles,R,14,1,22
beatope01,2011,Pedro,R,39,1,60
beattji01,1978,James Louis,R,660,9,203
beavabl01,2011,Blake William,R,42,1,15
beazljo01,1941,John Andrew,R,147,6,76
bechlst01,2002,Steven Scott,R,3,1,3
beckbo01,1924,Walter William,R,352,13,265
beckch01,2011,Chad L.,R,3,1,3
beckejo02,2001,,R,1621,11,279
beckfr01,1884,Frank J.,R,18,2,5
beckge01,1914,Ernest George Bernard,R,0,1,1
beckmbi01,1939,William Aloysius,R,108,5,90
beckmji01,1927,James Joseph,R,4,2,10
beckri01,1965,Richard Henry,R,10,1,3
beckro01,1991,Rodney Roy,R,644,14,704
beckwjo01,1979,Thomas Joseph,R,319,7,229
bedgoph01,1922,Phillip Burlette,R,12,2,10
bediehu01,1912,Hugh Carpenter,R,420,4,179
bednaan01,1930,Andrew Jackson,R,3,2,5
bedrost01,1981,Stephen Wayne,R,921,15,732
beebefr01,1906,Frederick Leonard,R,634,8,202
beechro01,1907,Leroy,R,5,2,4
beenean01,1983,Ramon Andrew,R,11,2,6
beenefr01,1968,Freddy Ray,R,156,8,112
beerscl01,1948,Clarence Scott,R,0,1,1
beggsjo01,1938,Joseph Stanley,R,178,10,238
behanpe01,1921,Charles Frederick,R,43,3,40
behenri01,1983,Richard Kipp,R,36,4,26
behrmha01,1946,Henry Bernard,R,189,6,174
beirnke01,2000,,R,63,3,46
belchti01,1987,Timothy Wayne,R,1519,15,394
belinst01,1989,Stanley Peter,R,622,14,585
belisma01,2003,Matthew Thomas,R,401,8,306
belisro01,2009,Ronald J.,R,102,2,128
bellbi01,1952,William Samuel,R,4,2,5
bellch01,1889,Charles C.,R,20,3,12
bellde01,2000,Derek Nathaniel,R,0,1,1
bellga01,1958,Wilbur Gary,R,1378,14,519
bellge01,1907,George Glenn,R,376,5,160
bellhe01,2004,Heath Justin,R,494,8,435
bellhi01,1924,Herman S.,R,191,8,221
bellje01,1971,Jerry Houston,R,89,4,69
bellro01,2000,,R,421,8,151
belltr01,2009,Trevor D.,R,76,3,52
beltrfr01,2002,Francis LeBron,R,68,4,67
beltrom01,2010,Omar,R,9,1,2
bendech01,1903,Charles Albert,R,1711,16,459
benesal01,1995,Alan Paul,R,401,9,115
