besanfr01,1956,Frederick Cyril,L,7,1
bessehe01,1940,Herman A.,L,118,5
bierbni01,2001,,L,112,5
biittla01,1977,Lawrence David,L,3,1
bildiem01,1937,Emil,L,55,5
billibr01,1999,,L,3,1
birdre01,1921,James Edward,L,2,1
birkiku01,2006,Kurt Daniel,L,64,3
birkora01,1933,Ralph Joseph,L,224,5
birtsti01,1985,Timothy Dean,L,231,5
biscafr01,1942,Frank Stephen,L,64,3
bishobi02,1921,William Henry,L,4,1
blackbu02,1981,Harry Ralston,L,1039,17
blacktr01,2004,Travis Jarrod,L,21,2
blairbi01,1888,William Ellsworth,L,16,1
blancgi01,1965,Gilbert Henry,L,35,2
blandna01,2003,Nathan Garrett,L,18,1
blankfr01,1894,Frederick August,L,1,1
blankma01,2000,,L,15,2
blasiwa01,1963,Wade Allen,L,512,12
blemkra01,1960,Raymond,L,0,1
blevije01,2007,Jerry Richard,L,133,5
blewebo01,1902,Robert Lawrence,L,8,1
blockte01,1989,Terry Fennell,L,0,1
bluevi01,1969,Vida Rochelle (Jr.),L,2175,17
boardch01,1913,Charles Louis,L,13,3
boehljo01,1912,John Joseph,L,396,8
boggsra01,1928,Raymond Joseph,L,0,1
boglewa01,1968,Warren Frederick,L,26,1
bohanbr01,1990,Brian Edward,L,671,13
bohnejo01,1982,John Kelly,L,4,1
bolenst01,1926,"Stewart O'Neal",L,72,4
boltoto01,1987,Thomas Edward,L,336,9
bongju01,2002,Jung Keun,L,62,3
bonnebi01,1944,William John,L,1,1
boolere01,1909,Seabron Jesse,L,6,1
booneda02,1981,Daniel Hugh,L,57,4
borbope02,1992,Pedro Felix (Marte),L,224,10
bordlbi01,1980,William Clarke,L,11,1
borkfr01,1964,Frank Bernard,L,31,1
borlato01,1960,Thomas Bruce,L,32,2
bottira01,1979,Ralph Wayne,L,34,2
bouchde01,1991,Denis,L,77,5
bowerce01,2008,Cedrick Jerome,L,23,2
bowiemi01,1999,,L,111,7
bowmaro01,1949,Roger Clinton,L,75,5
bowmasu01,1890,Sumner Sallade,L,46,3
bowsfte01,1958,Edward Oliver,L,326,8
boydja01,1894,Jacob Henry,L,25,3
braddza01,2010,William Zachary,L,59,2
bradeda01,2007,Dallas Lee,L,305,5
bradfla01,1977,Larry,L,58,4
bradyji01,1956,James Joseph,L,3,1
braital01,1915,Alfred,L,2,1
brancha01,1962,Harvey Alfred,L,2,1
branded01,1928,Edward Arthur,L,877,11
braxtga01,1921,Edgar Garland,L,412,12
braybi01,2006,William Paul,L,181,6
brazlal01,1943,Alpha Eugene,L,554,10
brechha01,1940,Harry David,L,901,12
breitte01,1891,Theodore P.,L,889,11
brennad01,1910,Addison Foster,L,283,8
breslcr01,2005,Craig Andrew,L,235,8
bressru01,1914,Raymond Bloom,L,229,7
